review_id,source_type,source_native_id,event_date,title_or_name,evidence_excerpt,gold_status,gold_in_scope,gold_primary_technology_id,gold_secondary_technology_ids,gold_use_orientation,gold_artifact_type,gold_vdp_group,reviewer_confidence,reviewer_note
G2B-189,open_source,pedrofdez26/cybersecurity-acronyms,2023-01-11T21:18:38Z,pedrofdez26/cybersecurity-acronyms,"List of acronyms (and also some abbreviations) that are somehow related to cybersecurity. # Cybersecurity Acronyms List of acronyms (and also some abbreviations) that are somehow related to cybersecurity. Some of the items are in Spanish, but most of them are in English.  ## 0-9 2FA: Two-Factor Authentication   2SV: 2-Step Verification   3LA: 3 Letter Acronym   3PM: Third Party Monitoring    ## A A/C | Air Con: Air Conditioning   A2A: Agent2Agent   ABAC: Attribute-Based Access Control   Abandonware: Abandoned + software   ACE: Arbitrary Code Execution   ACK: Acknowledgement   ACL: Access Control List   ACME: Automatic Certificate Management Environment   ACR: Automatic Content Recognition   AD: Active Directory   ADB: Android Debug Bridge   ADC: Analog-to-digital converter   ADDS: Active Directory Domain Services   ADK: Agent Development Kit   Admin: Administrator   ADP: Advanced Data Protection | Authorized Data Publisher   ADS: Automated Driving System   Adware: Advertising + software   AE: Authenticated Encryption   AEO: AI Engine Optimization   AES: Advanced Encryption Standard   AFK: Away From Keyboard   AFP: Australian Federal Police   AFU: After First Unlock   AGI: Artificia",,,,,,,,,
G2B-190,vulnerability,CVE-2014-3418,2014-07-15T14:55:09.387,CVE-2014-3418,config/userAdmin/login.tdf in Infoblox NetMRI before 6.8.5 allows remote attackers to execute arbitrary commands via shell metacharacters in the skipjackUsername parameter.,,,,,,,,,
G2B-191,vulnerability,CVE-2018-10861,2018-07-10T14:29:00.213,CVE-2018-10861,"A flaw was found in the way ceph mon handles user requests. Any authenticated ceph user having read access to ceph can delete, create ceph storage pools and corrupt snapshot images. Ceph branches master, mimic, luminous and jewel are believed to be affected.",,,,,,,,,
G2B-192,vulnerability,CVE-2014-2967,2014-07-07T11:01:29.947,CVE-2014-2967,Autodesk VRED Professional 2014 before SR1 SP8 allows remote attackers to execute arbitrary code via Python os library calls in Python API commands to the integrated web server.,,,,,,,,,
G2B-193,vulnerability,CVE-2014-4545,2014-07-01T14:55:05.533,CVE-2014-4545,Multiple cross-site scripting (XSS) vulnerabilities in pq_dialog.php in the Pro Quoter plugin 1.0 and earlier for WordPress allow remote attackers to inject arbitrary web script or HTML via the (1) leftorright or (2) author parameter.,,,,,,,,,
G2B-194,vulnerability,CVE-2012-0906,2012-01-20T17:55:02.863,CVE-2012-0906,SQL injection vulnerability in the Moviebase addon for deV!L'z Clanportal (DZCP) 1.5.5 allows remote attackers to execute arbitrary SQL commands via the id parameter in a showkat action to index.php.,,,,,,,,,
G2B-195,vulnerability,CVE-2011-4870,2012-01-08T00:55:02.130,CVE-2011-4870,"Multiple buffer overflows in the (1) GUIControls, (2) BatchObjSrv, and (3) BatchSecCtrl ActiveX controls in Invensys Wonderware InBatch 9.0 and 9.0 SP1, and InBatch 8.1 SP1, 9.0 SP2, and 9.5 Server and Runtime Clients, allow remote attackers to execute arbitrary code via a long string in a property value, a different issue than CVE-2011-3141.",,,,,,,,,
G2B-196,vulnerability,CVE-2012-0751,2012-02-16T19:55:00.990,CVE-2012-0751,The ActiveX control in Adobe Flash Player before 10.3.183.15 and 11.x before 11.1.102.62 on Windows allows attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors.,,,,,,,,,
G2B-197,vulnerability,CVE-2011-3059,2012-03-30T22:55:01.480,CVE-2011-3059,"Google Chrome before 18.0.1025.142 does not properly handle SVG text elements, which allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.",,,,,,,,,
G2B-198,vulnerability,CVE-2012-0007,2012-01-10T21:55:03.930,CVE-2012-0007,"The Microsoft Anti-Cross Site Scripting (AntiXSS) Library 3.x and 4.0 does not properly evaluate characters after the detection of a Cascading Style Sheets (CSS) escaped character, which allows remote attackers to conduct cross-site scripting (XSS) attacks via HTML input, aka ""AntiXSS Library Bypass Vulnerability.""",,,,,,,,,
G2B-199,vulnerability,CVE-2011-3022,2012-02-16T20:55:03.863,CVE-2011-3022,"translate/translate_manager.cc in Google Chrome before 17.0.963.56 and 19.x before 19.0.1036.7 uses an HTTP session to exchange data for translation, which allows remote attackers to obtain sensitive information by sniffing the network.",,,,,,,,,
G2B-200,vulnerability,CVE-2015-1779,2016-01-12T19:59:00.110,CVE-2015-1779,The VNC websocket frame decoder in QEMU allows remote attackers to cause a denial of service (memory and CPU consumption) via a large (1) websocket payload or (2) HTTP headers section.,,,,,,,,,
G2B-201,vulnerability,CVE-2018-8171,2018-07-11T00:29:00.320,CVE-2018-8171,"A Security Feature Bypass vulnerability exists in ASP.NET when the number of incorrect login attempts is not validated, aka ""ASP.NET Security Feature Bypass Vulnerability."" This affects ASP.NET, ASP.NET Core 1.1, ASP.NET Core 1.0, ASP.NET Core 2.0, ASP.NET MVC 5.2.",,,,,,,,,
G2B-202,vulnerability,CVE-2018-0039,2018-07-11T18:29:00.823,CVE-2018-0039,Juniper Networks Contrail Service Orchestration releases prior to 4.0.0 have Grafana service enabled by default with hardcoded credentials. These credentials allow network based attackers unauthorized access to information stored in Grafana or exploit other weaknesses or vulnerabilities in Grafana.,,,,,,,,,
G2B-203,vulnerability,CVE-2017-2629,2018-07-27T19:29:00.440,CVE-2017-2629,"curl before 7.53.0 has an incorrect TLS Certificate Status Request extension feature that asks for a fresh proof of the server's certificate's validity in the code that checks for a test success or failure. It ends up always thinking there's valid proof, even when there is none or if the server doesn't support the TLS extension in question. This could lead to users not detecting when a server's certificate goes invalid or otherwise be mislead that the server is in a better shape than it is in reality. This flaw also exists in the command line tool (--cert-status).",,,,,,,,,
G2B-204,vulnerability,CVE-2012-0382,2012-03-29T11:01:16.107,CVE-2012-0382,"The Multicast Source Discovery Protocol (MSDP) implementation in Cisco IOS 12.0, 12.2 through 12.4, and 15.0 through 15.2 and IOS XE 2.1.x through 2.6.x and 3.1.xS through 3.4.xS before 3.4.1S and 3.1.xSG and 3.2.xSG before 3.2.2SG allows remote attackers to cause a denial of service (device reload) via encapsulated IGMP data in an MSDP packet, aka Bug ID CSCtr28857.",,,,,,,,,
G2B-205,vulnerability,CVE-2014-4668,2014-07-02T04:14:17.233,CVE-2014-4668,"The cherokee_validator_ldap_check function in validator_ldap.c in Cherokee 1.2.103 and earlier, when LDAP is used, does not properly consider unauthenticated-bind semantics, which allows remote attackers to bypass authentication via an empty password.",,,,,,,,,
G2B-206,vulnerability,CVE-2013-3004,2014-07-01T18:55:04.863,CVE-2013-3004,Directory traversal vulnerability in BIRT-Report Viewer in IBM Tivoli Application Dependency Discovery Manager (TADDM) 7.1.x and 7.2.x before 7.2.1.5 allows remote authenticated users to read arbitrary files via unspecified vectors.,,,,,,,,,
G2B-207,vulnerability,CVE-2022-34121,2022-07-27T18:15:09.313,CVE-2022-34121,Cuppa CMS v1.0 was discovered to contain a local file inclusion (LFI) vulnerability via the component /templates/default/html/windows/right.php.,,,,,,,,,
G2B-208,vulnerability,CVE-2014-3552,2014-07-29T11:10:32.527,CVE-2014-3552,"The Shibboleth authentication plugin in auth/shibboleth/index.php in Moodle through 2.3.11, 2.4.x before 2.4.11, and 2.5.x before 2.5.7 does not check whether a session ID is empty, which allows remote authenticated users to hijack sessions via crafted plugin interaction.",,,,,,,,,
G2B-209,vulnerability,CVE-2014-4663,2014-07-15T14:55:10.730,CVE-2014-4663,"TimThumb 2.8.13 and WordThumb 1.07, when Webshot (aka Webshots) is enabled, allows remote attackers to execute arbitrary commands via shell metacharacters in the src parameter.",,,,,,,,,
G2B-210,vulnerability,CVE-2018-2436,2018-07-10T18:29:01.047,CVE-2018-2436,"Executing transaction WRCK in SAP R/3 Enterprise Retail (EHP6) does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges.",,,,,,,,,
G2B-211,vulnerability,CVE-2018-0131,2018-08-14T16:29:00.223,CVE-2018-0131,"A vulnerability in the implementation of RSA-encrypted nonces in Cisco IOS Software and Cisco IOS XE Software could allow an unauthenticated, remote attacker to obtain the encrypted nonces of an Internet Key Exchange Version 1 (IKEv1) session. The vulnerability exists because the affected software responds incorrectly to decryption failures. An attacker could exploit this vulnerability sending crafted ciphertexts to a device configured with IKEv1 that uses RSA-encrypted nonces. A successful exploit could allow the attacker to obtain the encrypted nonces. Cisco Bug IDs: CSCve77140.",,,,,,,,,
G2B-212,vulnerability,CVE-2014-1325,2014-07-01T10:17:25.750,CVE-2014-1325,"WebKit, as used in Apple iOS before 7.1.2, Apple Safari before 6.1.5 and 7.x before 7.0.5, and Apple TV before 6.1.2, allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption and application crash) via a crafted web site, a different vulnerability than other WebKit CVEs listed in APPLE-SA-2014-06-30-1, APPLE-SA-2014-06-30-3, and APPLE-SA-2014-06-30-4.",,,,,,,,,
G2B-213,vulnerability,CVE-2011-3832,2012-01-29T04:04:44.533,CVE-2011-3832,Eval injection vulnerability in config.php in Support Incident Tracker (aka SiT!) 3.65 allows remote authenticated administrators to execute arbitrary PHP code via the application_name parameter in a save action.,,,,,,,,,
G2B-214,vulnerability,CVE-2020-7219,2020-01-31T13:15:10.627,CVE-2020-7219,"HashiCorp Consul and Consul Enterprise up to 1.6.2 HTTP/RPC services allowed unbounded resource usage, and were susceptible to unauthenticated denial of service. Fixed in 1.6.3.",,,,,,,,,
G2B-215,vulnerability,CVE-2018-16703,2018-09-07T17:29:01.020,CVE-2018-16703,"A vulnerability in the Gleez CMS 1.2.0 login page could allow an unauthenticated, remote attacker to perform multiple user enumerations, which can further help an attacker to perform login attempts in excess of the configured login attempt limit. The vulnerability is due to insufficient server-side access control and login attempt limit enforcement. An attacker could exploit this vulnerability by sending modified login attempts to the Portal login page. An exploit could allow the attacker to identify existing users and perform brute-force password attacks on the Portal, as demonstrated by navigating to the user/4 URI.",,,,,,,,,
G2B-216,vulnerability,CVE-2012-0394,2012-01-08T15:55:01.467,CVE-2012-0394,"The DebuggingInterceptor component in Apache Struts before 2.3.1.1, when developer mode is used, allows remote attackers to execute arbitrary commands via unspecified vectors.  NOTE: the vendor characterizes this behavior as not ""a security vulnerability itself.",,,,,,,,,
G2B-217,vulnerability,CVE-2014-3675,2014-10-22T14:55:06.107,CVE-2014-3675,Shim allows remote attackers to cause a denial of service (out-of-bounds read) via a crafted DHCPv6 packet.,,,,,,,,,
G2B-218,vulnerability,CVE-2011-5056,2012-01-08T00:55:03.550,CVE-2011-5056,"The authoritative server in MaraDNS through 2.0.04 computes hash values for DNS data without restricting the ability to trigger hash collisions predictably, which might allow local users to cause a denial of service (CPU consumption) via crafted records in zone files, a different vulnerability than CVE-2012-0024.",,,,,,,,,
G2B-219,vulnerability,CVE-2016-2004,2016-04-21T11:00:04.743,CVE-2016-2004,"HPE Data Protector before 7.03_108, 8.x before 8.15, and 9.x before 9.06 allow remote attackers to execute arbitrary code via unspecified vectors related to lack of authentication.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2014-2623.",,,,,,,,,
G2B-220,vulnerability,CVE-2014-1356,2014-07-01T10:17:26.517,CVE-2014-1356,"Heap-based buffer overflow in launchd in Apple iOS before 7.1.2, Apple OS X before 10.9.4, and Apple TV before 6.1.2 allows attackers to execute arbitrary code via a crafted application that sends IPC messages.",,,,,,,,,
G2B-221,open_source,projectdiscovery/nuclei,2020-04-03T18:47:11Z,projectdiscovery/nuclei,"Nuclei is a fast, customizable vulnerability scanner powered by the global security community and built on a simple YAML-based DSL, enabling collaboration to tackle trending vulnerabilities on the internet. It helps you find vulnerabilities in your applications, APIs, networks, DNS, and cloud configurations. ![nuclei](/static/nuclei-cover-image.png)  <div align=""center"">      <a href=""https://github.com/projectdiscovery/nuclei/blob/main/README.md"">`English`</a> •   <a href=""https://github.com/projectdiscovery/nuclei/blob/main/README_CN.md"">`中文`</a> •   <a href=""https://github.com/projectdiscovery/nuclei/blob/main/README_KR.md"">`Korean`</a> •   <a href=""https://github.com/projectdiscovery/nuclei/blob/main/README_ID.md"">`Indonesia`</a> •   <a href=""https://github.com/projectdiscovery/nuclei/blob/main/README_ES.md"">`Spanish`</a> •   <a href=""https://github.com/projectdiscovery/nuclei/blob/main/README_JP.md"">`日本語`</a> •   <a href=""https://github.com/projectdiscovery/nuclei/blob/main/README_PT-BR.md"">`Portuguese`</a> •   <a href=""https://github.com/projectdiscovery/nuclei/blob/main/README_TR.md"">`Türkçe`</a>    </div>  <p align=""center"">  <a href=""https://docs.projectdiscovery.io/tools/",,,,,,,,,
G2B-222,open_source,KANISHKAPANDIARAJ/Intrusion-Detection,2025-10-30T14:12:45Z,KANISHKAPANDIARAJ/Intrusion-Detection,"<h1><b>AI-Based Hybrid Real-time threat  detection</b></h1>  <h2><b>Overview</b></h2>  This project is a real-time hybrid cybersecurity monitoring system designed to detect suspicious network activity and potentially malicious websites.  The system combines two complementary security mechanisms:  1. AI-based Network Intrusion Detection using a CNN-BiLSTM-Attention deep learning architecture. 2. DNS-based Website Threat Detection using VirusTotal threat intelligence.  The network intrusion detection component captures live network packets using PyShark/TShark, extracts network traffic features, forms packet sequences, and analyzes them using a trained CNN-BiLSTM-Attention model.  The website threat detection component monitors DNS requests, extracts requested domains, and checks their reputation using the VirusTotal API.  The final results are classified into threat categories and displayed through a Streamlit-based monitoring dashboard.  ---  <h2><b>Problem Statement</b></h2>  Traditional intrusion detection systems often depend on static rules or signatures and may struggle to identify abnormal network behavior that does not match previously known attack patterns.  Similarly, webs",,,,,,,,,
G2B-223,vulnerability,CVE-2011-3960,2012-02-09T04:10:28.770,CVE-2011-3960,"Google Chrome before 17.0.963.46 does not properly decode audio data, which allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.",,,,,,,,,
G2B-224,open_source,CyberAhmedX/CyberAhmedX,2024-02-22T18:28:52Z,CyberAhmedX/CyberAhmedX,"Config files for my GitHub profile. <div align=""center"">  <img src=""https://capsule-render.vercel.app/api?type=waving&color=0:0f2027,100:2c5364&height=180&section=header&text=Ahmed%20Sajid%20Butt&fontSize=42&fontColor=ffffff&animation=fadeIn&fontAlignY=38&desc=SOC%20Analyst%20L1%20%7C%20Detection%20Engineer&descAlignY=58&descSize=18"" width=""100%""/>  <a href=""https://git.io/typing-svg"" target=""_blank"" rel=""noopener noreferrer"">   <img src=""https://readme-typing-svg.demolab.com/?font=JetBrains+Mono&size=18&pause=1000&color=5EB4E7&center=true&vCenter=true&width=650&lines=Investigating+incidents+%E2%80%94+one+alert+at+a+time;Threat+hunting+with+KQL+and+Wazuh;Detection+Engineer%3A+Wazuh+%2B+MITRE+ATT%26CK+%2B+TheHive;Building+detection+content+from+the+ground+up"" alt=""Typing SVG"" /> </a>  </div>  <div align=""center"">  ![Open to Opportunities](https://img.shields.io/badge/Open%20to%20Opportunities-4FBE8A?style=flat-square) ![Location](https://img.shields.io/badge/Lahore%2C%20Pakistan-5EB4E7?style=flat-square)  </div>  <br>  I investigate incidents, hunt for what alerts miss, and build detection content from the ground up. Based in Lahore, Pakistan.  - 🔭 Currently building detection labs ",,,,,,,,,
G2B-225,vulnerability,CVE-2019-15961,2020-01-15T19:15:13.317,CVE-2019-15961,"A vulnerability in the email parsing module Clam AntiVirus (ClamAV) Software versions 0.102.0, 0.101.4 and prior could allow an unauthenticated, remote attacker to cause a denial of service condition on an affected device. The vulnerability is due to inefficient MIME parsing routines that result in extremely long scan times of specially formatted email files. An attacker could exploit this vulnerability by sending a crafted email file to an affected device. An exploit could allow the attacker to cause the ClamAV scanning process to scan the crafted email file indefinitely, resulting in a denial of service condition.",,,,,,,,,
G2B-226,vulnerability,CVE-2020-8017,2020-04-02T14:15:15.373,CVE-2020-8017,"A Race Condition Enabling Link Following vulnerability in the cron job shipped with texlive-filesystem of SUSE Linux Enterprise Module for Desktop Applications 15-SP1, SUSE Linux Enterprise Software Development Kit 12-SP4, SUSE Linux Enterprise Software Development Kit 12-SP5; openSUSE Leap 15.1 allows local users in group mktex to delete arbitrary files on the system This issue affects: SUSE Linux Enterprise Module for Desktop Applications 15-SP1 texlive-filesystem versions prior to 2017.135-9.5.1. SUSE Linux Enterprise Software Development Kit 12-SP4 texlive-filesystem versions prior to 2013.74-16.5.1. SUSE Linux Enterprise Software Development Kit 12-SP5 texlive-filesystem versions prior to 2013.74-16.5.1. openSUSE Leap 15.1 texlive-filesystem versions prior to 2017.135-lp151.8.3.1.",,,,,,,,,
G2B-227,open_source,alejadxr/AEGIS,2026-03-24T19:36:10Z,alejadxr/AEGIS,"Open-source autonomous cybersecurity platform — 11/11 detection score, sub-300ms pipeline, honeypot deception, breadcrumb traps, AI-powered triage, and Rust endpoint agent. Built to replace Wazuh. <div align=""center"">  # AEGIS — Open-Source Autonomous Ransomware Defense and EDR Platform  ### Self-hosted. Deterministic-first. Offline-capable.  *Detect, block, and recover from ransomware and intrusions in milliseconds — 168 Sigma rules + 6 chain detections, <1 ms in-memory evaluation, no LLM in the hot path.*  [![CI](https://github.com/alejadxr/AEGIS/actions/workflows/ci.yml/badge.svg)](https://github.com/alejadxr/AEGIS/actions) [![License](https://img.shields.io/badge/license-AGPL--3.0-blue)](LICENSE) [![Python](https://img.shields.io/badge/python-3.12-blue)]() [![Docker](https://img.shields.io/badge/docker-compose-blue)]() [![Version](https://img.shields.io/badge/version-1.6.5.1-cyan)]()  [What is AEGIS?](#what-is-aegis) · [Install](#5-minute-install) · [Ransomware Defense](#ransomware-defense-v16) · [Detection](#detection-1111-verified) · [vs Wazuh / OSSEC / Elastic](#aegis-vs-wazuh--ossec--elastic-security) · [Architecture](#architecture) · [Docs](docs/)  </div>  ---  ## What is ",,,,,,,,,
G2B-228,vulnerability,CVE-2018-1518,2018-10-18T15:29:00.323,CVE-2018-1518,IBM InfoSphere Information Server 11.7 is affected by a weak password encryption vulnerability that could allow a local user to obtain highly sensitive information. IBM X-Force ID: 141682.,,,,,,,,,
G2B-229,open_source,Ebad11/Team-BombSquad-HackUp,2026-04-03T07:11:08Z,Ebad11/Team-BombSquad-HackUp,"# 🛡️ PhishGuard — AI-Powered Phishing Defense & Security Add-on  **PhishGuard** is an AI-powered Gmail security add-on designed to detect, explain, and educate users about phishing attacks in real time.  Instead of relying solely on traditional blocklists, PhishGuard combines **machine learning, NLP, explainable AI, and gamification** to create a multi-layered defense system that not only identifies suspicious emails but also helps users understand **why an email is dangerous**.  > **Detect → Explain → Educate → Defend**  ---  ## 🚀 Key Features  PhishGuard uses a unique **4-Layer Defense Stack**:  ### 🔗 1. URL-XGBoost — Malicious URL Detection  PhishGuard analyzes URLs using an **XGBoost machine learning model** rather than relying only on known malicious URL blocklists.  The model can analyze features such as:  * URL length * Number of special characters * Number of subdomains * Suspicious keywords * Presence of IP addresses * HTTPS usage * Domain characteristics * URL obfuscation patterns * Redirect-related characteristics  This allows PhishGuard to identify potentially malicious URLs, including suspicious links that may not yet appear on traditional blocklists.  ---  ### 🧠 2. Di",,,,,,,,,
G2B-230,open_source,Xenonesis/code-guardian-report,2025-06-03T01:51:53Z,Xenonesis/code-guardian-report,Enterprise-Grade AI-Powered Security Analysis Platform # Code Guardian Report  **Enterprise-Grade AI-Powered Security Analysis Platform**  > **🚀 New to Code Guardian?** Check out our [Quick Start Guide](QUICKSTART.md) to get running in under 2 minutes!  [![CI/CD Pipeline](https://github.com/Xenonesis/code-guardian-report/workflows/Code%20Guardian%20Enterprise%20CI%2FCD%20Pipeline/badge.svg)](https://github.com/Xenonesis/code-guardian-report/actions) [![Security Audit](https://github.com/Xenonesis/code-guardian-report/workflows/Security%20Audit/badge.svg)](https://github.com/Xenonesis/code-guardian-report/actions) [![CodeQL](https://github.com/Xenonesis/code-guardian-report/workflows/CodeQL/badge.svg)](https://github.com/Xenonesis/code-guardian-report/security/code-scanning) [![License: MIT](https://img.shields.io/badge/License-MIT-yellow.svg)](https://opensource.org/licenses/MIT) [![Version](https://img.shields.io/badge/version-16.0.0-blue.svg)](https://github.com/Xenonesis/code-guardian-report/releases) [![Node.js](https://img.shields.io/badge/node-22.x-green.svg)](https://nodejs.org/) [![Next.js](https://img.shields.io/badge/Next.js-16.2.12-black.svg)](https://nextjs.org/) [![Typ,,,,,,,,,
G2B-231,vulnerability,CVE-2019-19324,2020-03-20T18:15:13.857,CVE-2019-19324,"Xmidt cjwt through 1.0.1 before 2019-11-25 maps unsupported algorithms to alg=none, which sometimes leads to untrusted accidental JWT acceptance.",,,,,,,,,
G2B-232,vulnerability,CVE-2018-1785,2018-09-26T15:29:01.090,CVE-2018-1785,IBM Tivoli Storage Manager (IBM Spectrum Protect 7.1 and 8.1) uses weaker than expected cryptographic algorithms that could allow an attacker to decrypt sensitive information. IBM X-Force ID: 148870.,,,,,,,,,
G2B-233,open_source,furkan-ucan/furkan-ucan,2025-06-28T20:29:40Z,furkan-ucan/furkan-ucan,"```       ┌──────────────────────────────────────────┐       │  ██╗   ██╗ ██████╗ █████╗ ███╗   ██╗    │       │  ██║   ██║██╔════╝██╔══██╗████╗  ██║    │       │  ██║   ██║██║     ███████║██╔██╗ ██║    │       │  ██║   ██║██║     ██╔══██║██║╚██╗██║    │       │  ╚██████╔╝╚██████╗██║  ██║██║ ╚████║    │       │   ╚═════╝  ╚═════╝╚═╝  ╚═╝╚═╝  ╚═══╝    │       │                                          │       │           ██████╗  ██████╗ ███████╗      │       │           ██╔══██╗██╔═══██╗██╔════╝      │       │           ██║  ██║██║   ██║███████╗      │       │           ██║  ██║██║   ██║╚════██║      │       │           ██████╔╝╚██████╔╝███████║      │       │           ╚═════╝  ╚═════╝ ╚══════╝      │       └──────────────────────────────────────────┘ ```  <p align=""center"">   <img src=""https://readme-typing-svg.herokuapp.com?font=Fira+Code&size=16&pause=1000&color=39FF14&center=true&vCenter=true&width=600&lines=INITIALIZING+UCAN-DOS+v2.1...;BIOS+CHECK%3A+OK;MEMORY+TEST%3A+64KB+OK;LOADING+KERNEL...;MOUNTING+%2Fdev%2Fideas...;SCANNING+FOR+BUSINESS+LOGIC...;COMPILING+CREATIVE+SOLUTIONS...;READY.;Welcome%2C+user.+Type+'help'+for+commands.;Current+user%3A+FURKAN_UCAN;System+architectu",,,,,,,,,
G2B-234,open_source,brindha800/AI-Account-Takeover-Prevention,2026-06-27T12:27:02Z,brindha800/AI-Account-Takeover-Prevention,"AI-powered banking fraud prevention using behavioral analytics and device trust. # AI-Account-Takeover-Prevention AI-powered banking fraud prevention using behavioral analytics and device trust # AI-Based Account Takeover Prevention System  ## Overview  Account Takeover (ATO) fraud is one of the fastest-growing cybersecurity threats in digital banking. Cybercriminals use stolen credentials obtained through phishing, malware, credential leaks, or social engineering to gain unauthorized access to customer accounts.  This project proposes an AI-powered Account Takeover Prevention System that uses behavioral analytics, device trust, and real-time risk scoring to detect suspicious login attempts before unauthorized access occurs.  ---  ## Problem Statement  Traditional authentication methods such as passwords and OTPs are no longer sufficient to prevent account takeover attacks. Banks require an intelligent system that continuously analyzes user behavior, device identity, login patterns, and location to identify fraudulent access attempts while ensuring a seamless experience for legitimate users.  ---  ## Proposed Solution  The proposed solution leverages Artificial Intelligence to moni",,,,,,,,,
G2B-235,vulnerability,CVE-2011-5047,2012-01-03T19:55:03.763,CVE-2011-5047,Cross-site scripting (XSS) vulnerability in status_rrd_graph.php in pfSense before 2.0.1 allows remote attackers to inject arbitrary web script or HTML via the style parameter.,,,,,,,,,
G2B-236,vulnerability,CVE-2020-9759,2020-03-23T16:15:17.860,CVE-2020-9759,A Vulnerability of LG Electronic web OS TV Emulator could allow an attacker to escalate privileges and overwrite certain files. This vulnerability is due to wrong environment setting. An attacker could exploit this vulnerability through crafted configuration files and executable files.,,,,,,,,,
G2B-237,open_source,api-evangelist/coalition-inc,2026-05-25T05:44:33Z,api-evangelist/coalition-inc,"Coalition — independent third-party profile of a public API surface, by API Evangelist. Coalition is a San Francisco–headquartered cyber insurance and active risk management provider founded in 2017 by Joshua Motta (CEO) and John Hering. Coalition pairs commercial insurance lines — Cyber, Technology Errors & Omissions, Executive Risks (D&O, EPL, Fi # Coalition (coalition-inc)  <!-- API-EVANGELIST-PROVENANCE:BEGIN --> > ### About this repository > > **This is not our API.** This repository is an independent, third-party profile of a company's > **publicly available** API surface, maintained by [API Evangelist](https://apievangelist.com). > API Evangelist does not operate, host, resell, or support this company's APIs, and is not > affiliated with or endorsed by the company unless stated on the profile. > > **Where the information came from.** Everything here is assembled from material a member of the > public can reach with a browser and no credentials — the company's own website, developer portal > and documentation, the specifications it publishes for public use (OpenAPI, AsyncAPI, JSON Schema, > `apis.json`, `llms.txt` and similar), its public repositories, and its public status, ",,,,,,,,,
G2B-238,vulnerability,CVE-2018-11052,2018-07-03T17:29:00.267,CVE-2018-11052,Dell EMC ECS versions 3.2.0.0 and 3.2.0.1 contain an authentication bypass vulnerability. A remote unauthenticated attacker could exploit this vulnerability to read and modify S3 objects by supplying specially crafted S3 requests.,,,,,,,,,
G2B-239,vulnerability,CVE-2019-19898,2020-01-23T21:15:12.913,CVE-2019-19898,"In IXP EasyInstall 6.2.13723, there are cleartext credentials in network communication on TCP port 20050 when using the Administrator console remotely.",,,,,,,,,
G2B-240,open_source,puvishasundar/CyberLens-Ai,2026-05-18T06:36:58Z,puvishasundar/CyberLens-Ai,"CyberLens AI is a real-time AI-powered cybersecurity platform that detects scams, phishing, fake job offers, malicious URLs, QR fraud, and suspicious PDFs. Built with Python, Streamlit, ML, NLP, OCR, and OpenCV, it combines multilingual threat detection, ensemble AI models, and a cyberpunk-inspired dashboard to protect users from digital fraud. # CyberLens AI — Complete Deep Description  **Project by:** Puvisha S, Vidhya Priya P, Hemanthika M **Stack:** Python · Streamlit · scikit-learn · NLTK · Plotly · OpenCV · Tesseract OCR  ---  ## 🛡️ What Is CyberLens AI?  CyberLens AI is a **real-time AI-powered cybersecurity intelligence platform** built to protect everyday users — especially job seekers and students — from online scams, phishing attacks, and digital fraud. It combines machine learning, natural language processing (NLP), heuristic rule engines, and computer vision into a single web-based security dashboard.  The core mission is simple: **detect digital threats before victims are harmed.** Whether the threat arrives as a suspicious WhatsApp message, a fake job offer email, a malicious URL, a fraudulent QR code, or a scam-laced PDF — CyberLens AI can scan and score it in secon",,,,,,,,,
G2B-241,vulnerability,CVE-2015-7974,2016-01-26T19:59:00.107,CVE-2015-7974,"NTP 4.x before 4.2.8p6 and 4.3.x before 4.3.90 do not verify peer associations of symmetric keys when authenticating packets, which might allow remote attackers to conduct impersonation attacks via an arbitrary trusted key, aka a ""skeleton key.""",,,,,,,,,
G2B-242,vulnerability,CVE-2016-1307,2016-02-07T11:59:03.880,CVE-2016-1307,"The Openfire server in Cisco Finesse Desktop 10.5(1) and 11.0(1) and Unified Contact Center Express 10.6(1) has a hardcoded account, which makes it easier for remote attackers to obtain access via an XMPP session, aka Bug ID CSCuw79085.",,,,,,,,,
G2B-243,vulnerability,CVE-2011-3959,2012-02-09T04:10:28.737,CVE-2011-3959,Buffer overflow in the locale implementation in Google Chrome before 17.0.963.46 allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors.,,,,,,,,,
